date,USD,GBP,JPY,CHF
1999-02-04,-0.006527299991179181,-0.0044765342960289,0.0062273372221346435,0.002629107981220624
1999-02-05,0.0025748024505014566,-0.0013054830287206887,0.00235017626321965,-0.0003121683211587678
1999-02-08,-0.004073680481756936,0.0004357298474944038,-0.0010160218835483237,0.0003747189607794521
1999-02-09,0.007736083940956817,0.0033391405342626523,0.016351118760757233,-0.0011861655637406265
1999-02-10,0.0007941410041472086,0.006221964983359918,0.006312062196905499,-0.002250140633789588
1999-02-11,-0.0026450361488274954,0.0030198446937015344,-0.010556108008873188,0.00018793459875965368
1999-02-12,-0.006011315417255969,-0.008315412186379989,-0.003324313877077767,0.0016284604785168355
1999-02-15,-0.0005336179295625243,-0.0031805696111030235,0.00302513186472253,-0.0026263131565782416
1999-02-16,-0.005516995906744926,-0.005946337926033385,0.01941071842858233,0.0015673981191222097
1999-02-17,0.006889763779527547,0.002772103880945398,0.012592929752692994,-0.0001251956181533842
1999-02-18,-0.0018661690215941995,-0.0002909937436345045,0.006892418339826234,0.0005634508232643665
1999-02-19,-0.00614316239316226,-0.004802794353078288,-0.003199404761904834,0.0
1999-02-22,-0.015318462778822983,-0.007165837964317023,-0.002687168769127335,0.00025028156676265567
1999-02-23,-0.0020924308588063933,0.0010310796877301964,-0.0035177007709006336,-0.0020017515325910784
1999-02-24,0.006199288905096134,0.01280164802825201,0.005407841369986732,-0.0008775228782749167
1999-02-25,-0.0005436259853220937,0.0007264274298997009,-0.007395786642761193,-0.0021957340025094974
1999-02-26,-0.0011784969631040143,-0.00217770034843201,-0.011590276209829109,-0.0009430996541968106
1999-03-01,-0.0029043383554182567,-0.0064018623599593205,-0.0015228812914034329,0.0025173064820642743
1999-03-02,-0.009011469142545026,-0.00951823107336347,0.0018302447952414092,-0.001129943502824915
1999-03-03,0.0011022320198401658,-0.006061502069781177,0.00616579127654715,0.0008798391151332297
1999-03-04,-0.00302780071566211,0.0053547523427039945,0.013163867453472422,-0.002699987441918905
1999-03-05,-0.002944965948831313,-0.003254919366770248,-0.005451015531660608,0.00182585153938164
1999-03-08,0.006830348901606165,0.005788926822027696,-0.0031533898941360494,0.0013197586726998445
1999-03-09,-0.004125412541254092,-0.0032467532467531646,-0.002410183023273449,-0.00012552563861167876
1999-03-10,0.008285004142501995,-0.0011844832691738638,-0.0053605134012832956,0.005209967986943731
1999-03-11,-0.005660549621108402,-0.007708271568336755,-0.005617124639441418,-0.0026227051330085516
1999-03-12,0.003764576255623986,-0.0011951000896325281,-0.0015267175572518665,0.00018782870022526765
1999-03-15,0.001555067691181966,0.007927011666168271,-0.01490825688073405,0.0021909233176840015
1999-03-16,-0.0043839620056624895,-0.005342038878171862,-0.0015521924718664426,-0.0009369144284822051
1999-03-17,0.0059627557104853235,0.0061166641802177235,0.011892732219199287,-0.0005001562988433683
1999-03-18,0.004194783877439212,0.0023724792408066353,-0.003072668612690177,-0.0007506098705198916
1999-03-19,-0.008808572466400322,-0.007692307692307776,-0.013792572044999285,0.0006885758998436131
1999-03-22,-0.004672469079248676,-0.004621347644603424,7.813110399257361e-05,-0.0012510947078694379
1999-03-23,0.002945508100147265,0.0043432679347013,0.007343749999999982,-0.001315295001878991
1999-03-24,0.002936857562408246,-0.007903370116313702,-0.002636885373041742,-0.0023204766384447018
1999-03-25,-0.0027452415812591058,0.002254621975048776,0.0003888024883360597,0.002263012320844915
1999-03-26,-0.007616076344283518,-0.00269946010797828,0.0021764477263894744,0.0013171098845961016
1999-03-29,-0.011373092926490913,-0.0052631578947369695,-0.001163422011944526,-0.0013780144065141942
1999-03-30,0.0017770295548074078,0.003476946334089126,0.0006212144742974157,0.0008154048798845182
1999-03-31,0.0028942208944076064,0.0037661946369389465,-0.008148378084743224,0.0015668087239910644
1999-04-01,0.002792776019363119,0.004052228725799134,0.007119943666379802,-0.0015017833677493098
1999-04-02,0.0,0.004484304932735439,0.008778744561839691,0.0010026947421195587
1999-04-05,-0.0018566654288897366,-0.002678571428571419,0.005390835579514919,-0.0003130282351467839
1999-04-06,-0.002418154761904656,0.008504923903312367,-0.00428954423592498,-0.001127254509018072
1999-04-07,0.0080179004288643,0.0019233614440006264,0.009846911300869232,0.0001253918495298656
1999-04-08,0.0005549389567149898,-0.0060543414057885325,-0.006246667174525933,0.0003761283851555497
1999-04-09,-0.003697541135145088,-0.0010399643440797135,0.00229973169796871,0.000626644942975263
1999-04-12,0.008257561699758664,-0.0001487209994051053,-0.003671128107074484,0.003882765531062038
1999-04-13,-0.009386215146774624,-0.007734642272794856,-0.0046825823290090884,0.0001247660636307657
1999-04-14,0.0020436600092892387,-0.0005996102533354364,-0.008560851457658392,0.0012475049900200208
1999-04-15,-9.270418095852495e-05,0.0022498875056247147,-0.004200700116686273,-0.0010590580613007994
1999-04-16,-0.010940107546819955,-0.007333133792277735,-0.014451995937817319,-0.0004989086373556884
1999-04-19,-0.0029996250468690144,-0.007085783205186269,-0.003883956880152195,-0.0007487365071442431
1999-04-20,0.0009402030838661091,0.0004555116914668478,-0.0015118962361740929,0.0015610365282547889
1999-04-21,-0.005635919594213834,0.0006070723933828681,0.006216130060567426,-0.0024937655860348684
1999-04-22,-0.0004723219346305374,-0.0012134081601699043,0.005464913670204297,0.0006249999999998757
1999-04-23,0.005008978357432969,-0.0003037205770690665,0.0023631350925561456,0.0008119925046845555
1999-04-26,-0.0018807598269701131,-0.0021266899589852395,-0.008094302554027544,0.00024964114085990197
1999-04-27,0.0015074429998116479,0.0027401430963616136,0.008873395658374195,0.0012478941785736275
1999-04-28,0.003386641580432892,-0.0006072567177773935,-0.002277367677084974,0.002554994703059865
1999-04-29,-0.0058128633039564725,0.00015190642564189005,-0.007005116096025166,-0.0009945300845350946
1999-04-30,-0.0006601282534891562,-0.001974483596597798,0.005865567533291038,0.0025510204081633514
1999-05-03,-0.0007549306407474976,0.0,0.00023640661938539864,-0.0001241233786383189
1999-05-04,-0.0023609405987344845,-0.002739309085375119,0.008744977546679245,-0.0008069021165664214
1999-05-05,0.009750094661113096,-0.00015260186174270718,0.0057794439237739414,-0.003540812523294745
1999-05-06,0.012374613293334669,0.007478632478632452,0.014132629290262377,0.0024312698709556546
1999-05-07,-0.0012038151680712206,0.0013634297833662323,-0.0035987748851454837,-0.00012437810945287175
1999-05-10,-0.004728351566846034,-0.000907715582450952,-0.0023822331514639083,-0.00018659037193680117
1999-05-11,-0.0002794597112248942,0.0022713506965477137,0.0011554460021567792,0.0004354587869364046
1999-05-12,-0.008106597092806478,-0.006345369391146827,-0.00838655074247907,-0.0018654396219376368
1999-05-13,-0.002160638797557457,-0.0025847650904666786,0.0024829298572315306,-0.002429603787689971
1999-05-14,0.005083788363773323,0.006250000000000089,0.01222910216718276,0.0004371448198339234
1999-05-17,0.0008430123641811615,-0.00045447659445529975,0.005276036091145464,0.0001872659176029856
1999-05-18,0.0004679457182965585,-0.0009093664746894214,0.0011409447022134867,0.0
1999-05-19,-0.005238540692235727,-0.003489077669902918,0.005926151040875238,-0.000374461711290075
1999-05-20,0.0004701899567427503,0.003349063784441997,-0.0018126888217523396,0.0001873009926953717
1999-05-21,-0.0062975843594323955,-0.0012137763617053876,-0.0068855932203389925,0.0008739076154804515
1999-05-24,0.0012296632614454683,0.005164818471821375,-0.002971428571428514,-0.0006860421604090172
1999-05-25,0.003967879074161518,0.002569140093698019,-0.003438789546079901,-0.003682206827685164
1999-05-26,-0.008657193939964114,-0.008139885438649297,-0.012575722720650107,-0.0009396141317965512
1999-05-27,-0.005885144755576888,-0.004407294832826758,-0.005591364448241043,-0.0006269985579032689
1999-05-28,0.0005729017473505849,-0.000763242253091212,-0.010542756735650194,0.00012547838634802133
1999-05-31,-0.0021948659223207656,-0.0033608310418575815,0.0037884767166536104,0.00012546264349788672
1999-06-01,-0.002104055087987722,-0.0029123237277743907,-0.006526183362163929,-0.0009408517844822217
1999-06-02,-0.004983707111366753,-0.009531129900076873,-0.005065294815987387,-0.0010045203415369741
1999-06-03,0.0,0.0023281080242123497,0.0007159334977329124,0.0010055304172951196
1999-06-04,-0.006453477172028488,-0.007122948281201635,-0.002782193958664525,-0.003201908588648994
1999-06-07,9.694619486189104e-05,0.0003119151590766922,-0.005978477481068167,-0.001196699628393194
1999-06-08,0.006688639007367048,0.011693171188026374,0.010344827586206806,0.0032160423760876355
1999-06-09,0.0077997111218102155,0.005239636307597495,-0.011985078180807962,0.0003142875102142284
1999-06-10,0.0007643798968088866,0.002299555419285726,0.00016066838046269183,0.0020736458464245544
1999-06-11,0.0,-0.004894463138574667,-0.0032931726907630132,0.0014422775443656555
1999-06-14,-0.003532556807332443,-0.005072241008299949,0.010718027238294736,-0.0011271133375078124
1999-06-15,-0.004311583788445095,0.004325660435655854,-0.001195981502152832,-0.0006895687061182487
1999-06-16,-0.004522709776751288,0.0013844023996307797,-0.006944998802586366,0.00018819396524683007
1999-06-17,-0.0004833252779119501,-0.004454685099846367,-0.0034565916398714425,0.002007024586051065
1999-06-18,0.00464216634429393,0.003857429409041657,0.004436557231588312,-0.00043815723585372
1999-06-21,-0.004716981132075415,0.0,0.014294892386765179,-0.00012524265764912723
1999-06-22,-0.0025147499758196856,-0.0012296341838301528,-0.005542359461599422,-0.0009394375900294571
1999-06-23,-0.0031998448560071058,0.002000615574022646,-0.00039808917197448057,0.001128385155466427
1999-06-24,0.003988326848249013,0.003378897250806201,0.0039824771007566095,0.0004383218534751432
1999-06-25,0.01182056002325349,0.006888106536047767,0.005950019833399489,0.0011266195155537062
1999-06-28,-0.005266685818251515,-0.002128306476132713,-0.0066246056782334195,0.0
1999-06-29,-0.0023103581055062827,-0.0030469226081657474,-0.00523975865354076,0.0010628321350423242
1999-06-30,-0.0034735623311463737,0.00290342298288504,-0.0038308060654429488,0.001373969522857843
1999-07-01,-0.006196746707978318,-0.009294529940576002,-0.005608075628905529,0.0005613072221530846
1999-07-02,-0.0022408417770849454,-0.0006151953245154829,-0.0015307766677409296,0.0010596521847534568
1999-07-05,-0.0008788204276924949,-0.0010772545398585187,0.010086339062373995,-0.0003113325031134373
1999-07-06,-0.0010750586395622541,0.003543367739947678,-0.0024764339351334153,-0.0009342883836810367
1999-07-07,9.783778495253692e-05,0.0075222597482345055,-0.0008008328661809339,-0.0003740648379053635
1999-07-08,-0.003913128546272793,-0.0028950175224744523,-0.00040073735673640254,-0.0003118373456404422
1999-07-09,0.002160675702219672,0.005042787286063444,-0.0004810776138550743,0.00224592925322864
1999-07-12,-0.00784006272050175,-0.007602250266078747,-0.006738328252847814,0.0004357298474944038
1999-07-13,0.005827736072698597,0.001685307185537166,8.076239702803356e-05,-0.0025510204081632404
1999-07-14,-0.0014730433074733318,-0.002294279596206872,-0.006945005249131886,0.0007485496849855
1999-07-15,0.003245476003147285,-0.001533036946190447,0.0005692445311864525,0.0007479897774729238
1999-07-16,9.80296049406526e-05,-0.0006141563027789454,0.0008940182054615331,0.0002491435689817578
1999-07-19,-0.005489119780435203,0.0003072668612689178,-0.012586276898091886,0.0004981630238494184
1999-07-20,0.026020106445890034,0.016433727538012644,0.012253289473684204,-0.0018049418061866218
1999-07-21,0.0049951969260326745,0.005288606829857878,0.009017791859614821,0.0013093901982792477
1999-07-22,0.003536608679028941,-0.0016533894483691247,-0.0011272141706923922,0.0005604334018307622
1999-07-23,-0.00028574149919036174,-0.0012044564890093534,-0.016927293245204034,-0.0009335324869306216
1999-07-26,0.01924542682926833,0.014621646065722027,0.015086913742210495,0.0008098174795989621
1999-07-27,-0.0066367545335577205,-0.007576883078294405,0.0037964458804522483,-0.0041080542761110506
1999-07-28,-0.0022583984191211215,0.00044910179640722525,-0.009012633781282586,-0.0008750000000000702
1999-07-29,0.007262095633311372,-0.0026934011671405633,0.00024360535931799987,-0.00043788314775428105
1999-07-30,0.0013108614232208993,-0.010052513128281926,8.118201006657166e-05,-0.00018774641717267393
1999-08-02,-0.002711801009911974,-0.0010609275538042695,-0.010633980030846701,-0.0008137205808712578
1999-08-03,-0.0018752930145334856,-0.00045516613563945096,0.006645881194617731,0.0019419908538493846
1999-08-04,0.010897134805072817,0.005919854280509895,0.005705436465889724,0.0005001875703389835
1999-08-05,0.0027878449958180784,0.006488607212916886,-0.00016208768943992702,-0.0009998750156230418
1999-08-06,-0.004726160689463299,-0.0029985007496251548,-0.0019453675934182346,0.0020643062679845947
1999-08-09,-0.0032588454376164533,0.0022556390977441776,0.0019491594249980704,-0.0016230726012860242
1999-08-10,0.002989257356375674,-0.0015003750937734317,-0.0009726837967091173,0.0006252735571812273
1999-08-11,-0.006426376082704799,-0.004808414725770094,-0.002677484787018236,0.0012497656689369752
1999-08-12,-0.0028121484814397357,-0.0013589008002415914,0.002684672958021439,0.0
1999-08-13,0.002726076330137106,0.0007559721802239405,-0.006815415821501025,-0.000499282281720137
1999-08-16,-0.01068716602606179,-0.00513672760235695,-0.009231271954905584,0.0003122073056509578
1999-08-17,-0.0024637543826399044,-0.00015186028853453326,-0.007750659630606838,-0.0004993757802747023
1999-08-18,-0.0009499382540133494,-0.004252733900364514,-0.011966096061160059,0.0002498126405194867
1999-08-19,0.0,0.0,-0.015811606391926025,-0.0011863136863137225
1999-08-20,0.014262622420842419,0.005186089078706546,0.018287472226969692,-0.0013752578608489108
1999-08-23,-0.005718571294647035,-0.0015174506828528056,-0.009483048002685401,-0.0001251956181533842
1999-08-24,-0.00886290778804455,-0.0006079027355624378,-0.005168177581970634,0.0022538032930570218
1999-08-25,-0.007515220700152203,-0.000608272506082641,-0.014648271163345217,6.246486351435543e-05
1999-08-26,0.001821144445509404,0.000304321363359783,0.005877268798617052,0.0006246096189881367
1999-08-27,-0.00019135093761957211,0.0021296014602982805,0.00257776250214814,-0.00037453183520608224
1999-08-30,0.00038277511961748445,-0.0009107468123862317,-0.004970860473088923,0.00031222680154874283
1999-08-31,0.011383202601874753,0.00045578851412941823,-0.004909560723514117,-0.0013733691241651913
1999-09-01,0.003783221413033111,0.0012148823082764881,0.004068207392019296,0.00043758204663379985
1999-09-02,0.00461697917648185,0.0057636887608070175,0.0013793103448276334,-0.000812296925768563
1999-09-03,0.001875820671543904,0.0004524204494043005,0.009986225895316725,-0.0013757738728034097
1999-09-06,-0.00823815764838054,-0.004069942719324704,-0.008694169792021755,0.0005635919594213501
1999-09-07,-0.0027373985274682378,-0.004691993340396494,0.009802235597592412,0.0006884466140943957
1999-09-08,0.004543303360151407,-0.006082725060827299,0.00042574931880112743,0.00025017199324528505
1999-09-09,-0.0019787053613492533,-0.0035189718482251386,-0.018129202485317908,0.0005627462014632378
1999-09-10,-0.006797583081570857,-0.007676953784738205,-0.003120665742024964,0.0014373203349580255
1999-09-13,-0.016920152091254748,-0.008664706792511079,-0.044782608695652204,0.0019344773790950232
1999-09-14,0.0019338619222588616,0.00952083658498526,0.003641329085116052,-0.0006228201295465086
1999-09-15,0.000675545261532351,-0.0009276437847867136,-0.020952380952380945,-0.0008724915866883398
1999-09-16,0.0002893239463785946,-0.007118539151965364,0.0012970168612191912,0.0
1999-09-17,0.0024103355187043984,0.001091022443890255,0.023871206513693455,0.0009356287425150711
1999-09-20,0.0008656343175914571,-0.0020239763350459183,0.012832098319175866,0.00012463388795413977
1999-09-21,-0.0017297712857966552,-0.004212168486739554,-0.02997858672376874,-6.230917814198378e-05
1999-09-22,0.011648055448594485,0.006266645777847524,0.006990434142752022,-0.0014955134596210673
1999-09-23,-0.007517366067180564,-0.005137786081270357,-0.009408111070515202,0.0009360958562156796
1999-09-24,0.004410354745925327,-0.002503912363067351,0.008759797141539849,-0.0023068769873433315
1999-09-27,-0.005918289423444079,-0.007373705679322162,0.0024680073126142066,0.001062367204099468
1999-09-28,0.006625696178221618,0.005531847637110676,0.014953952767393197,0.0002497034771209439
1999-09-29,0.007631403224267919,0.010688462747563632,0.013835234929476137,-0.001248205704300065
1999-09-30,0.009656347628514528,0.006998444790046632,-0.0015950376606114203,-0.0022495782040867773
1999-10-01,0.005907172995780474,0.003706563706563859,0.0051477766929972635,0.0011273251080352598
1999-10-04,-0.0008389261744965459,-0.004616094783812863,0.003090507726269287,-0.0043791054113231365
1999-10-05,-0.0030786453960258697,-0.002009584170660217,0.00334507042253529,0.0010681746779768186
1999-10-06,0.0047725996631107215,0.004956629491945641,0.014037550447446812,-0.0015691689681144316
1999-10-07,-0.0007450870820527866,0.00030826140567197235,-0.0008652015919708989,0.0010687118878480728
1999-10-08,-0.006710783856836544,-0.006009244992295826,-0.008053342570142119,0.0020095453403665697
1999-10-11,-0.0024397109880830437,-0.004185397612773256,-0.009864687909209913,-0.0004387064427173737
1999-10-12,0.003480387545856445,0.005448318804483376,0.00026450361488272733,-0.00025079942316130754
1999-10-13,0.010311211098612771,0.009134540950611614,0.024592331423534564,-0.0023831922232675495
1999-10-14,-0.001855631842642369,-0.0029150046026388265,-0.011097728836889087,6.28654051675337e-05
1999-10-15,0.010317902955939706,0.0030773965225419087,0.0017398869073510514,-0.002263012320844915
1999-10-18,-9.200478424875591e-05,-0.0015339776039270392,-0.007989578810247533,0.0006300403225807383
1999-10-19,-0.004600662495399255,-0.0053771700722078375,0.0006127987393853562,0.0005666792595391268
1999-10-20,-0.0037899796635237903,-0.0021624961383996943,0.001224846894138265,0.0013215027373985055
1999-10-21,0.0018558040270948428,-0.0021671826625387913,0.0006990562740301076,0.0006284565108094498
1999-10-22,-0.003612114476243433,-0.0031026993484331022,-0.007596926301082663,0.003140309006406161
1999-10-25,-0.006971556051310723,0.0010893246187364536,-0.00871095468543781,0.0005008765339344912
1999-10-26,-0.0046803332397268305,-0.0031089693766516158,-0.011805432274099026,0.0005632040050060905
1999-10-27,-0.007617793661243266,-0.0032745984718540733,-0.014192041677894562,0.0003752579898679276
1999-10-28,-0.0017058377558757387,0.003598247809762256,0.00036446469248296864,0.0017505470459520112
1999-10-29,-0.007689386747674165,-0.003429462197973465,-0.0018216595318335527,0.00043687199650488395
1999-11-01,0.011384291590930795,0.0031284217112466095,0.005839948900447034,0.0007485963817841501
1999-11-02,-0.0061483163072265645,-0.004833931077498854,-0.0009979134536877154,0.0005610273033287427
1999-11-03,-0.0015227943275911704,-0.003290504544030015,-0.008626952415546674,0.001619836770294647
1999-11-04,0.0012391573729864103,0.004401823612639522,0.007602821287899575,0.0023636250544256665
1999-11-05,-0.009139375476009182,0.0012521521364845523,-0.0019090909090908603,0.0013651877133105117
1999-11-08,-0.00028823981552650313,0.0023448491480380085,0.005191729665725342,-0.0022928673235420582
1999-11-09,0.0018260451705911507,0.00046787273861514933,-0.008970641536788615,-0.0008074534161490732
1999-11-10,-0.002110514198004565,0.0001558846453624252,-0.00036573100484604826,-0.0004972959532540955
1999-11-11,0.0003845414343395248,-0.00031172069825435855,-0.00027439860971367747,0.0003731575346725968
1999-11-12,-0.009417643667115172,-0.005300904271905105,-0.009881061299176541,-0.0004351880634132499
1999-11-15,-0.0006790842064414715,-0.0014106583072100998,-0.002125300314174905,-0.0013061326035576082
1999-11-16,0.0033977283758859222,-0.0003139224611520275,0.013241966848782427,-0.0006227813414709793
1999-11-17,0.006965944272445679,0.00486732611084939,0.0014622555291536887,-0.0019941422072662363
1999-11-18,-0.0026902382782474366,-0.00046874999999990674,0.000456287643730624,0.0003122073056509578
1999-11-19,-0.009730250481695513,-0.0068782241675786615,-0.004834443126881305,0.0007490636704119424
1999-11-22,0.003113143301877397,0.001259247599559199,-0.006874427131072447,-0.00018712574850299202
1999-11-23,0.0003879352148192794,-0.0020437038201540636,-0.003414859252422575,-0.0012477384740158248
1999-11-24,-0.009694619486185219,-0.0026780088216761255,-0.01259492498610848,-0.000749578362171377
1999-11-25,-0.0020558002936857944,-0.0030011056705102623,-0.0034702682423560782,0.00012502344189546655
1999-11-26,-0.009123013537374991,-0.0017427122940431028,-0.013082352941176434,0.0008125507844238822
1999-11-29,-0.0023760023760023286,-0.0006348198698618024,-0.019454510776273137,0.0010617037222082626
1999-11-30,0.0019847176739109518,0.004446561854851483,0.001750632172729194,-0.0004990953896062411
1999-12-01,-0.0005942359116568596,-0.003320158102766757,0.0033980582524271163,-0.0008738530678484846
1999-12-02,-0.0033693390149639457,-0.001903553299492322,-0.0030962747943878988,-0.0004997813456611988
1999-12-03,-0.0041761956845978165,-0.005880483153210436,-0.00446471901387957,-0.0020001250078129917
1999-12-06,0.016674987518721762,0.008792965627498095,0.01998635078482991,0.00012525834533727576
1999-12-07,0.005598114319387282,-0.0012678288431061668,0.00411011278914164,0.0018786398647379077
1999-12-08,-0.00029299736302368373,-0.0012694382735639609,0.0025702046644455745,0.0009375585974122913
1999-12-09,-0.005959359124658059,-0.005243088655862649,-0.008735282947208378,-0.001436243287123773
1999-12-10,-0.003341523341523378,-0.0022360645264334345,-0.005651340996168597,-0.00043774623225556475
1999-12-13,-0.0012819248594814203,-0.0014406915319353786,0.0013486176668915384,0.0022522522522523403
1999-12-14,-0.008886255924170472,-0.0036870791920486923,0.0010582010582009804,-0.00018726591760309663
1999-12-15,-0.0016935644550707396,0.004183427192276712,-0.0034595425715933104,-0.000998938627707946
1999-12-16,0.012473805009480143,0.007210382951450267,0.007425265188042429,0.000937441409911699
1999-12-17,-0.0017740981667652145,0.0001590836780145377,0.0020101464535273728,0.0007492507492508071
1999-12-20,-0.0031595576619272148,-0.0011134086209639849,-0.008024455483377935,-0.001497379585724934
1999-12-21,-0.0011885895404121216,-0.0006369426751591245,-0.007415254237288282,-0.0006248437890528091
1999-12-22,-0.0009916699722331002,-0.003664754620777644,-0.005724265062578726,-0.00025009378516938074
1999-12-23,0.0014889815366287973,0.001919078842155697,0.0003903200624510994,0.0013133208255160511
1999-12-24,0.00525324610962441,0.00031923383878695866,0.017264923917284625,0.001998625944663157
1999-12-27,-0.0007887990534410916,0.0,-0.005177869402627322,0.00018699744436823096
1999-12-28,-0.004440497335701732,-0.002872187649593183,-0.005975903614457878,0.0006855291038263545
1999-12-29,-0.0016850034691245908,-0.003680588894223069,-0.0010666149520023316,0.0001245562682943291
1999-12-30,-0.002581413820492595,-0.00144555091551557,-0.002814987381090983,-0.0004981630238496404
2000-01-03,0.004379852677682594,0.004664629242399965,0.0001946850968557179,-0.0004984113139367974
2000-01-04,0.02130822596630333,0.008005123278898463,0.03046228710462273,0.0006233248145608439
2000-01-05,0.006113537117903967,0.004447268106734237,0.013789195315451641,0.0004360555659379539
2000-01-06,0.0019290123456789932,-0.0034788108791903305,0.01285634432643934,0.0004981320049812776
2000-01-07,-0.010011551790527484,-0.006347191367819693,-0.005794701986754913,0.000684590490415804
2000-01-10,-0.005348113574484725,-0.0020760140530181603,-0.007678786196687937,0.000621929224454254
2000-01-11,0.0026395542086226076,0.0003200512081933393,0.014823792653365642,0.0002486170675617405
2000-01-12,0.005070202808112212,0.00031994880819063987,0.0022967386311438798,0.0003106940905983624
2000-01-13,-0.003104384943732885,0.0003198464736926532,-0.0019248395967002008,0.0008075537333831484
2000-01-14,-0.004963020630595616,-0.005435651478816861,-0.007714206997887829,0.001179318478058411
2000-01-17,-0.012811735941320235,-0.006590580292557435,-0.020731142989356743,0.00037197768133911957
2000-01-18,-9.906875371501478e-05,-0.000970873786407811,0.005765050562328788,-0.00030986613782846284
2000-01-19,0.0011889428316653738,-0.00032393909944927746,0.005356136064649464,-0.0006819168061495962
2000-01-20,-0.0015833745670460475,-0.007290991574854133,-0.005140667352088957,0.0016749379652605256
2000-01-21,0.0007929428090001078,-0.002284968173657642,-0.008549417512213386,-0.002786895398526057
2000-01-24,-0.0069327523026643245,-0.008342875838377228,9.475978394779538e-05,0.002111538939262081
2000-01-25,-0.0018948838137030632,0.0034642032332563577,0.001421262080727681,-0.0009295984134852775
2000-01-26,0.0010991207034374284,0.00180831826401473,0.0033115715772542575,-0.0003101544569196202
2000-01-27,-0.0042918454935622075,-0.0008204791598294126,-0.0057525462089776935,-0.00018615040953084971
2000-01-28,-0.012830793905372895,-0.00624076202988999,-0.016029593094944672,0.0004964935145534977
2000-01-31,-0.005787977254264831,-0.0006610477607006393,0.008482745324850605,-0.001860926741517388
2000-02-01,-0.008272903687059574,-0.0044650239788325274,0.0,-0.0008079050400845444
2000-02-02,0.0007209062821833534,0.005149501661129596,0.00850697763333974,0.001430526184849068
2000-02-03,0.0031902850674077055,0.005784167906131232,0.002558999147000307,-0.0011179429849077493
2000-02-04,0.008924907673368843,0.01790995727900091,0.001985252410663607,-0.00037306472673015456
2000-02-07,-0.006914082358922213,-0.009846650524616751,0.0002830455703368706,-0.0007464079119238187
2000-02-08,0.01392443943892685,0.007825236387349221,0.017826825127334578,0.0005602240896358524
2000-02-09,0.0031303645359992416,-0.002102879327078533,0.002316745436011569,0.0011198208286673506
2000-02-10,-0.0066438494060800934,-0.006970335548711293,-0.00970784023668636,-0.00198856574695494
2000-02-11,-0.006789623023915725,0.0016323865491347789,0.0028942208944076064,-0.00024906600249074984
2000-02-14,0.006734006734006703,0.010593220338982912,-0.005306274436790215,0.0006228201295466196
2000-02-15,-0.0090199655417047,-0.006773101112723778,-0.0036499766027140446,-0.000311216233038647
2000-02-16,0.0026590304765801154,-0.004870920603994189,0.004790531655081809,-0.0015565655936742306
2000-02-17,0.011729906160750758,0.004731603850546495,0.021781807983546786,0.0003741581441756292
2000-02-18,-0.006250630103841082,-0.0022734654108478303,-0.00027447392497714773,-0.0006233636703653067
2000-02-21,0.0,0.0027669270833334814,0.004209755651139346,-6.237524950103435e-05
2000-02-22,0.016739373034391658,0.010550235351404202,0.01257632370363626,0.002557544757033181
2000-02-23,0.004589902215126562,0.0041760359781559675,0.006930069300693065,0.002053260328521711
2000-02-24,-0.016885180770758734,-0.010236724248240514,-0.02082588487665349,-0.00024837007140632306
